,dealer_card1,delear_card2,player_card1,player_card2,unused_card,reward,action
4202,7,10,2,9,8,1,0
4203,3,11,10,6,8,1,1
4204,9,10,3,2,6,-1,0
4205,2,6,5,10,10,-1,0
4206,10,9,3,10,20,-1,0
4207,10,2,20,6,8,-1,1
4208,7,4,11,2,10,-1,0
4209,11,3,10,10,10,1,1
4210,10,20,9,3,8,1,0
4211,7,10,8,10,10,1,1
4212,11,10,5,9,7,-1,1
4213,9,8,3,7,11,1,0
4214,3,10,10,10,6,-1,0
4215,6,10,3,20,10,-1,0
4216,5,6,10,11,10,1,1
4217,5,10,11,6,3,1,1
4218,11,3,10,5,7,-1,0
4219,2,9,20,6,10,-1,1
4220,5,6,8,10,11,-1,0
4221,10,9,10,20,7,-1,1
4222,5,20,6,10,9,0,0
4223,10,6,9,7,4,0,1
4224,20,6,2,11,10,1,1
4225,2,3,10,7,11,1,1
4226,20,6,10,11,10,1,1
4227,9,2,10,10,10,1,1
4228,20,10,9,10,10,0,0
4229,10,2,10,10,3,1,1
4230,9,6,11,10,20,1,1
4231,10,6,10,11,5,1,1
4232,10,2,3,10,4,1,0
4233,10,9,10,5,8,-1,0
4234,10,11,6,4,3,-1,1
4235,20,10,11,6,10,1,1
4236,10,8,2,7,10,1,0
4237,7,10,11,20,5,-1,0
4238,11,10,5,6,8,-1,1
4239,10,5,10,10,4,1,1
4240,4,9,5,10,6,1,1
4241,20,8,10,10,2,1,1
4242,7,11,10,5,10,-1,1
4243,10,9,10,7,3,-1,1
4244,10,10,10,6,10,-1,1
4245,2,4,20,10,8,-1,0
4246,3,7,8,5,2,1,0
4247,11,10,2,4,10,-1,0
4248,5,4,11,7,8,1,1
4249,2,6,7,5,10,1,1
4250,5,7,6,10,10,-1,0
4251,10,8,2,11,5,-1,1
4252,10,10,5,10,11,-1,1
4253,20,10,6,10,9,0,0
4254,11,10,10,8,3,0,0
4255,10,11,6,10,9,-1,1
4256,7,8,2,10,11,-1,1
4257,10,4,11,6,7,-1,0
4258,5,3,2,6,20,-1,0
4259,11,5,10,3,6,1,0
4260,2,9,10,11,8,1,1
4261,6,11,2,10,10,-1,1
4262,3,2,6,5,4,1,0
4263,11,8,2,10,3,-1,0
4264,8,10,10,11,20,1,1
4265,3,20,2,9,6,1,1
4266,20,7,6,11,10,0,0
4267,4,10,6,7,5,1,0
4268,8,10,10,11,5,1,1
4269,7,2,8,3,5,1,0
4270,10,8,20,10,6,-1,1
4271,10,6,4,5,10,1,0
4272,20,10,10,6,10,0,0
4273,20,7,10,11,6,1,1
4274,10,8,7,9,3,1,0
4275,9,2,20,6,11,-1,0
4276,5,10,3,4,8,0,0
4277,5,20,10,7,6,0,0
4278,2,5,3,7,9,1,1
4279,8,10,9,10,11,-1,0
4280,2,10,10,10,10,1,1
4281,5,10,9,10,11,-1,0
4282,6,8,7,11,10,-1,0
4283,8,10,9,2,3,-1,0
4284,9,8,20,11,10,-1,1
4285,4,3,10,9,10,1,1
4286,3,2,8,11,5,-1,0
4287,10,5,4,3,20,-1,1
4288,10,20,4,10,3,1,0
4289,6,8,10,7,11,-1,0
4290,3,10,6,9,10,-1,0
4291,8,10,2,9,10,-1,1
4292,5,10,8,7,2,0,1
4293,11,4,3,9,2,-1,1
4294,9,4,2,10,7,-1,1
4295,6,9,10,4,20,-1,1
4296,6,10,11,4,10,-1,1
4297,8,10,3,2,10,-1,0
4298,3,9,4,7,6,1,0
4299,10,10,8,5,2,-1,0
4300,11,10,5,7,10,-1,0
4301,5,20,10,7,2,1,1
4302,8,7,10,4,2,1,0
4303,9,5,4,6,10,1,0
4304,4,10,8,7,6,1,0
4305,10,10,5,4,8,-1,1
4306,10,20,2,7,5,1,1
4307,9,20,6,2,10,1,1
4308,9,8,7,10,11,0,1
4309,3,20,9,5,2,1,0
4310,9,5,10,8,11,1,1
4311,10,10,5,10,9,-1,1
4312,10,5,4,10,11,-1,0
4313,11,5,6,10,9,-1,0
4314,7,5,10,3,10,1,1
4315,3,10,7,10,5,1,1
4316,10,5,2,4,6,-1,0
4317,3,5,11,10,9,1,1
4318,20,2,10,5,6,1,1
4319,20,2,9,4,7,1,1
4320,20,2,7,10,6,1,1
4321,6,11,7,3,9,-1,1
4322,10,9,10,3,7,-1,1
4323,10,2,10,8,9,-1,0
4324,7,10,9,20,10,-1,1
4325,9,4,5,20,7,-1,1
4326,4,7,9,6,8,-1,0
4327,4,10,8,2,5,-1,1
4328,6,9,7,5,10,-1,1
4329,10,3,4,20,10,-1,1
4330,3,5,20,10,10,-1,0
4331,2,9,11,5,6,1,1
4332,20,6,5,8,10,1,1
4333,11,4,10,10,8,1,1
4334,10,3,7,5,9,1,0
4335,9,4,6,5,20,-1,0
4336,4,9,8,7,11,-1,0
4337,10,10,4,6,10,0,0
4338,4,5,6,20,10,-1,1
4339,2,7,10,10,11,1,1
4340,10,7,8,10,2,1,0
4341,2,10,8,5,10,-1,0
4342,9,10,4,10,3,-1,1
4343,10,10,10,3,2,-1,1
4344,6,7,10,4,5,1,1
4345,6,7,4,3,11,-1,1
4346,10,8,7,6,11,-1,1
4347,2,10,10,8,4,-1,0
4348,8,6,7,5,9,1,0
4349,10,10,3,20,9,-1,1
4350,7,10,3,2,11,-1,1
4351,9,10,3,10,5,-1,1
4352,11,10,10,3,5,-1,1
4353,10,10,6,4,7,-1,1
4354,3,10,8,2,6,-1,1
4355,10,10,4,9,3,-1,1
4356,9,10,5,11,4,1,0
4357,9,10,3,2,7,-1,1
4358,10,2,8,11,4,-1,0
4359,2,11,10,10,20,1,1
4360,20,10,7,10,10,0,0
4361,10,7,20,10,10,-1,0
4362,10,10,9,2,20,-1,1
4363,11,10,10,6,20,-1,1
4364,10,9,4,5,7,-1,0
4365,9,10,10,11,10,1,1
4366,10,7,2,6,11,1,0
4367,4,10,10,8,2,1,1
4368,11,10,10,20,7,-1,1
4369,3,4,7,11,20,1,1
4370,4,9,10,2,6,-1,1
4371,11,4,2,20,3,-1,1
4372,10,7,10,3,9,-1,0
4373,20,10,2,6,11,1,1
4374,4,9,6,11,20,-1,0
4375,10,4,10,11,7,1,1
4376,6,11,3,7,10,1,0
4377,9,5,3,7,10,-1,1
4378,3,9,2,6,4,-1,1
4379,20,3,8,7,11,0,0
4380,7,5,10,9,4,1,1
4381,11,9,5,8,7,-1,1
4382,20,10,5,4,9,1,0
4383,11,9,20,2,7,-1,1
4384,6,5,8,10,4,1,1
4385,4,5,2,11,8,1,1
4386,5,10,10,10,2,1,1
4387,10,11,9,10,4,-1,0
4388,7,10,11,8,10,1,1
4389,3,9,10,10,10,1,1
4390,2,10,8,20,10,-1,1
4391,10,8,10,9,5,-1,0
4392,3,6,5,20,10,-1,1
4393,20,10,9,2,3,1,0
4394,6,2,10,5,10,-1,0
4395,10,10,4,6,5,-1,1
4396,10,20,10,11,10,1,1
4397,10,5,2,3,20,-1,1
4398,10,3,4,10,10,1,1
4399,10,10,7,6,10,-1,0
4400,10,10,9,2,7,-1,1
4401,8,20,10,10,7,1,1
4402,3,5,10,7,10,-1,0
4403,6,10,20,4,2,-1,0
4404,10,6,7,10,5,1,1
4405,5,11,9,3,20,-1,1
4406,5,3,10,6,8,-1,0
4407,11,10,9,3,4,-1,1
4408,10,4,5,8,9,-1,1
4409,8,6,9,7,10,-1,0
4410,8,3,2,11,6,1,0
4411,10,11,10,20,4,-1,0
4412,11,3,2,9,10,1,0
4413,11,7,10,10,8,1,1
4414,10,2,10,8,5,-1,0
4415,20,4,2,5,7,1,1
4416,10,6,11,20,10,-1,0
4417,10,10,20,3,6,-1,0
4418,20,10,9,7,6,0,0
4419,10,8,6,10,5,-1,1
4420,20,11,8,10,4,0,0
4421,10,10,10,9,5,-1,0
4422,10,10,11,7,6,-1,0
4423,4,10,10,8,9,-1,0
4424,10,4,10,7,2,1,0
4425,20,10,10,8,11,1,1
4426,10,20,11,7,10,0,0
4427,3,10,20,9,10,-1,1
4428,2,8,20,3,10,-1,0
4429,4,8,9,11,20,1,1
4430,5,2,10,7,6,-1,0
4431,7,6,5,20,3,-1,1
4432,5,10,6,10,20,-1,0
4433,11,6,20,4,10,-1,0
4434,9,6,11,2,5,1,0
4435,10,10,7,10,4,-1,1
4436,7,6,5,10,8,1,1
4437,3,8,11,4,10,-1,0
4438,20,10,7,10,2,1,1
4439,10,4,10,6,8,1,1
4440,9,2,10,4,20,1,1
4441,10,6,10,20,8,-1,1
4442,10,7,20,11,10,-1,0
4443,2,4,10,10,8,-1,0
4444,5,6,9,10,20,1,1
4445,2,10,3,10,8,1,1
4446,9,10,6,10,7,-1,1
4447,3,10,6,9,10,-1,0
4448,20,10,7,8,6,1,0
4449,10,5,8,10,2,1,1
4450,4,10,6,10,5,1,1
4451,10,6,3,11,7,-1,1
4452,3,11,9,10,20,1,1
4453,10,9,10,20,3,-1,0
4454,3,10,7,6,9,-1,0
4455,10,10,5,10,4,-1,1
4456,10,4,10,5,6,1,0
4457,3,10,4,9,20,0,1
4458,10,8,7,20,11,-1,1
4459,3,8,10,11,7,1,1
4460,20,10,11,10,9,1,1
4461,10,9,10,5,10,-1,0
4462,3,10,4,6,5,1,0
4463,2,6,10,3,20,-1,0
4464,9,7,10,10,10,-1,0
4465,10,20,3,8,10,1,0
4466,11,4,7,20,9,-1,1
4467,7,10,20,8,10,-1,0
4468,10,3,10,10,7,-1,0
4469,2,10,6,9,10,1,1
4470,8,2,11,10,10,1,1
4471,10,20,11,9,10,1,1
4472,20,11,9,10,3,0,0
4473,6,10,7,9,20,-1,0
4474,9,6,7,3,2,-1,0
4475,10,4,6,9,7,-1,0
4476,2,9,11,4,10,1,1
4477,11,8,5,4,10,0,0
4478,11,9,10,8,4,-1,1
4479,10,9,11,6,2,0,0
4480,6,11,2,20,8,-1,1
4481,6,10,5,11,20,0,1
4482,10,5,11,10,20,1,1
4483,6,3,20,10,5,-1,0
4484,8,7,10,2,10,-1,1
4485,2,20,5,4,9,1,1
4486,6,3,10,5,8,-1,0
4487,10,3,4,20,11,-1,0
4488,11,4,7,20,2,-1,1
4489,10,10,6,8,11,-1,1
4490,10,4,3,9,10,-1,0
4491,4,10,7,6,3,1,0
4492,5,8,9,20,6,-1,0
4493,10,8,6,20,2,-1,0
4494,8,10,20,9,3,-1,1
4495,6,8,4,2,20,-1,0
4496,9,3,7,11,10,1,1
4497,5,11,6,2,10,-1,1
4498,2,7,20,4,10,-1,1
4499,4,2,10,10,20,1,1
4500,6,10,4,10,9,-1,0
4501,5,2,3,8,10,1,0
4502,10,6,7,10,9,-1,0
4503,10,10,4,10,2,-1,1
4504,10,11,20,5,4,-1,0
4505,10,10,20,11,6,-1,0
4506,10,6,10,10,20,1,1
4507,5,10,9,3,6,1,0
4508,3,5,9,10,10,-1,0
4509,11,6,10,9,10,-1,0
4510,5,10,10,3,10,-1,0
4511,10,2,11,5,4,1,1
4512,10,4,10,9,8,-1,0
4513,11,10,6,5,8,-1,0
4514,20,2,10,11,10,1,1
4515,4,7,3,5,10,1,0
4516,4,3,7,10,10,1,1
4517,4,9,10,10,6,1,1
4518,3,4,10,10,5,-1,0
4519,2,20,4,6,3,1,0
4520,7,2,10,20,8,-1,1
4521,7,10,8,6,5,1,0
4522,4,7,11,10,10,1,1
4523,10,7,11,4,8,-1,0
4524,8,5,2,20,10,-1,1
4525,10,8,6,2,7,-1,1
4526,8,7,4,6,3,-1,0
4527,10,10,8,4,6,-1,1
4528,3,10,9,20,7,-1,1
4529,2,7,10,10,10,1,1
4530,10,20,10,10,3,1,1
4531,4,9,2,6,10,-1,1
4532,2,10,7,4,11,-1,0
4533,10,9,10,5,3,-1,1
4534,7,3,9,2,11,-1,0
4535,9,11,10,10,7,-1,0
4536,7,10,10,9,8,-1,0
4537,8,4,10,10,5,-1,0
4538,11,10,6,20,9,-1,0
4539,10,9,2,11,4,-1,1
4540,4,11,10,5,3,0,1
4541,8,3,5,7,2,1,0
4542,10,7,4,3,6,-1,0
4543,3,10,20,2,10,-1,0
4544,10,10,11,5,9,-1,0
4545,10,10,3,7,10,-1,1
4546,5,3,10,20,10,-1,1
4547,10,11,4,8,10,-1,1
4548,3,10,5,4,10,-1,1
4549,4,6,10,9,20,-1,0
4550,10,6,10,2,8,-1,1
4551,9,8,2,11,7,-1,1
4552,5,20,10,9,3,1,1
4553,8,10,5,11,10,-1,0
4554,2,10,11,3,9,1,1
4555,10,5,8,2,4,-1,0
4556,20,3,5,10,8,1,1
4557,4,10,20,8,5,-1,0
4558,2,7,10,11,6,1,1
4559,8,5,10,2,10,-1,1
4560,7,5,10,10,11,-1,0
4561,7,3,9,4,20,1,1
4562,10,6,10,11,4,1,1
4563,10,20,3,6,2,1,0
4564,10,10,3,7,10,-1,1
4565,4,10,11,3,9,0,1
4566,3,5,2,9,10,1,1
4567,10,3,20,9,5,-1,0
4568,9,8,11,10,3,1,1
4569,8,7,3,6,20,-1,0
4570,3,10,5,2,11,1,0
4571,11,3,10,2,7,1,0
4572,4,9,8,11,10,1,1
4573,2,5,11,4,9,-1,0
4574,7,10,4,10,8,-1,1
4575,7,11,20,5,10,-1,0
4576,10,9,11,5,7,-1,0
4577,7,3,20,8,10,-1,1
4578,20,3,7,8,11,1,1
4579,2,10,20,5,10,-1,0
4580,3,10,10,4,2,1,1
4581,3,10,5,8,9,-1,0
4582,7,3,4,8,5,1,0
4583,7,10,9,3,10,-1,1
4584,11,9,6,8,4,-1,0
4585,7,5,8,6,9,1,1
4586,5,10,2,4,10,-1,1
4587,10,8,5,10,4,1,0
4588,10,4,11,8,7,-1,0
4589,9,10,5,11,2,-1,0
4590,3,4,10,10,10,-1,0
4591,3,6,8,9,10,-1,0
4592,5,8,10,9,2,1,1
4593,4,10,8,7,3,1,0
4594,11,10,10,6,3,-1,1
4595,4,10,3,11,5,1,0
4596,10,9,6,10,3,-1,1
4597,10,5,7,10,10,1,1
4598,10,6,11,10,8,1,1
4599,8,11,5,10,3,-1,1
4600,8,6,11,10,10,1,1
4601,9,4,11,2,3,0,1
4602,5,20,3,7,9,1,0
4603,6,4,2,10,10,1,1
4604,10,9,20,5,4,-1,0
4605,4,6,10,9,10,1,1
4606,3,7,11,10,5,1,1
4607,7,20,10,3,11,0,0
4608,6,10,10,5,10,-1,0
4609,10,5,10,8,10,1,1
4610,8,4,9,10,11,-1,0
4611,7,9,4,10,6,1,0
4612,4,11,10,3,5,1,0
4613,5,11,7,9,10,-1,0
4614,10,5,6,8,3,-1,1
4615,10,9,7,4,2,-1,0
4616,20,4,11,3,10,1,1
4617,20,10,9,2,10,1,0
4618,4,8,10,10,7,-1,0
4619,5,6,9,11,8,-1,0
4620,5,3,10,6,10,-1,0
4621,10,10,11,2,4,-1,1
4622,10,10,11,9,5,-1,0
4623,9,4,6,3,10,-1,1
4624,10,10,6,10,11,-1,1
4625,9,10,10,11,3,1,1
4626,11,8,10,3,4,-1,0
4627,4,5,6,10,11,1,1
4628,7,3,4,9,10,-1,0
4629,10,6,20,2,3,-1,0
4630,10,9,4,10,2,-1,0
4631,9,8,10,10,6,-1,0
4632,6,7,10,9,3,1,1
4633,8,5,11,4,3,1,1
4634,4,11,9,6,10,0,1
4635,9,8,6,10,11,-1,0
4636,20,6,10,4,9,0,0
4637,7,11,8,9,10,-1,0
4638,11,8,20,2,9,-1,1
4639,10,20,4,6,8,1,0
4640,8,11,10,10,3,1,1
4641,3,10,8,10,2,1,0
4642,7,5,11,2,10,-1,0
4643,4,3,6,10,20,-1,0
4644,11,10,9,4,3,-1,0
4645,7,2,10,10,8,1,1
4646,5,4,8,9,7,1,1
4647,10,20,7,8,11,0,0
4648,7,2,20,11,10,-1,1
4649,3,11,10,10,5,1,1
4650,10,10,2,10,4,-1,0
4651,6,11,10,4,20,-1,0
4652,3,10,8,10,6,-1,0
4653,10,10,9,7,4,0,0
4654,6,11,4,10,5,-1,1
4655,10,9,4,7,2,-1,0
4656,7,4,6,8,10,1,1
4657,3,10,7,5,8,-1,1
4658,7,3,10,4,10,1,1
4659,3,20,8,9,10,0,0
4660,10,4,11,7,5,-1,0
4661,6,2,3,5,8,0,1
4662,2,8,10,10,20,1,1
4663,8,10,10,3,9,-1,0
4664,4,10,3,9,6,-1,1
4665,8,10,2,6,10,0,0
4666,10,10,10,11,3,1,1
4667,2,6,10,10,20,1,1
4668,3,10,9,10,5,1,1
4669,10,20,6,10,11,1,1
4670,10,5,20,7,3,-1,1
4671,10,3,2,20,6,-1,0
4672,2,20,4,3,9,1,1
4673,10,4,6,10,7,-1,0
4674,4,10,7,10,11,-1,0
4675,10,5,10,10,10,1,1
4676,5,10,20,10,8,-1,0
4677,11,10,3,7,20,-1,1
4678,2,9,7,8,4,1,0
4679,4,5,8,10,10,1,1
4680,10,10,20,10,11,-1,0
4681,4,9,7,10,3,1,1
4682,10,5,10,3,8,1,0
4683,10,5,6,7,8,1,0
4684,5,6,10,10,3,-1,0
4685,4,11,10,10,9,1,1
4686,10,3,8,7,2,1,1
4687,4,10,10,3,10,-1,1
4688,8,10,9,10,3,1,1
4689,9,3,11,7,2,1,0
4690,20,11,10,6,9,1,1
4691,10,5,10,3,6,-1,1
4692,5,7,11,2,4,1,0
4693,10,2,3,20,10,-1,1
4694,5,10,7,6,8,1,0
4695,20,10,10,10,7,1,1
4696,10,9,11,3,6,-1,1
4697,10,5,4,9,6,-1,1
4698,2,11,10,6,7,1,1
4699,11,4,9,5,20,-1,0
4700,8,9,10,6,5,-1,1
4701,20,7,6,11,5,1,1
4702,2,9,10,10,3,1,1
4703,3,2,6,9,10,-1,0
4704,11,2,3,10,5,1,0
4705,8,20,11,4,3,1,0
4706,20,2,9,4,10,1,1
4707,10,7,8,10,9,1,1
4708,9,4,20,11,10,-1,1
4709,3,10,5,6,9,-1,1
4710,10,6,7,4,10,-1,1
4711,3,10,10,10,9,1,1
4712,10,3,11,10,8,1,1
4713,10,11,10,3,20,-1,1
4714,11,9,6,4,2,-1,0
4715,4,20,5,9,7,1,0
4716,11,10,6,2,20,-1,1
4717,3,10,8,10,9,-1,0
4718,4,9,2,3,10,1,0
4719,4,10,8,11,6,-1,0
4720,5,10,7,10,10,1,1
4721,8,10,10,4,5,-1,1
4722,10,4,10,10,9,-1,0
4723,9,10,5,10,7,-1,1
4724,8,2,10,4,20,1,1
4725,10,3,4,9,7,1,0
4726,8,4,2,10,10,0,1
4727,9,4,10,7,10,-1,0
4728,2,10,9,10,10,-1,0
4729,10,20,9,7,10,1,1
4730,2,7,3,4,10,1,0
4731,11,10,10,8,10,-1,1
4732,2,10,10,11,4,1,1
4733,10,9,8,4,2,-1,1
4734,3,8,10,6,10,1,1
4735,9,20,5,10,11,1,1
4736,10,10,10,20,6,-1,1
4737,5,7,2,10,20,0,1
4738,2,7,10,10,8,-1,0
4739,7,10,20,8,10,-1,0
4740,5,8,7,11,10,1,1
4741,11,10,20,7,2,-1,1
4742,10,7,10,2,5,0,0
4743,9,8,10,7,20,0,1
4744,2,5,10,3,8,1,0
4745,10,4,20,6,7,-1,0
4746,10,6,20,10,10,-1,1
4747,10,20,10,4,7,1,1
4748,9,20,11,4,6,1,0
4749,8,10,20,3,9,-1,1
4750,7,4,5,10,10,1,1
4751,6,8,5,10,10,-1,0
4752,10,11,7,3,2,-1,0
4753,8,7,10,11,4,1,1
4754,8,10,11,20,7,-1,1
4755,4,20,10,5,10,0,0
4756,4,9,7,20,10,-1,0
4757,20,10,9,8,3,1,1
4758,4,10,6,10,20,-1,0
4759,5,3,10,8,7,-1,0
4760,10,2,10,6,3,1,1
4761,5,10,2,9,20,-1,0
4762,5,10,9,11,4,-1,0
4763,7,10,8,10,4,-1,0
4764,11,7,9,10,20,1,1
4765,10,11,5,20,3,-1,0
4766,20,6,10,2,9,1,0
4767,5,10,9,10,20,-1,0
4768,4,9,3,11,2,1,0
4769,4,20,11,7,10,1,1
4770,4,8,10,5,10,1,1
4771,11,3,5,10,9,-1,0
4772,2,3,4,10,9,1,1
4773,9,3,10,7,11,1,1
4774,20,11,8,5,10,1,1
4775,9,5,2,8,6,1,0
4776,2,5,9,4,10,1,1
4777,9,20,6,11,2,1,0
4778,11,10,20,7,4,-1,0
4779,8,10,11,10,4,1,1
4780,6,9,8,10,10,-1,0
4781,2,11,10,6,10,-1,0
4782,2,10,4,10,5,1,0
4783,10,10,10,20,6,-1,0
4784,6,9,8,3,5,1,0
4785,6,10,5,2,7,-1,1
4786,10,10,9,5,11,-1,1
4787,10,10,8,5,10,-1,0
4788,5,11,4,9,20,-1,1
4789,8,4,10,6,7,1,1
4790,10,10,4,11,7,-1,1
4791,4,10,10,11,6,1,1
4792,11,10,20,5,7,-1,1
4793,4,10,7,20,11,-1,0
4794,10,9,11,2,20,-1,1
4795,3,11,10,5,9,-1,0
4796,10,10,10,7,5,-1,1
4797,2,5,10,8,3,1,0
4798,3,20,10,2,10,1,1
4799,10,11,7,4,5,-1,1
4800,10,8,2,4,3,-1,0
4801,10,4,10,7,2,1,0
4802,10,11,7,4,5,-1,0
4803,8,7,4,10,10,-1,0
4804,10,2,3,10,5,1,1
4805,10,9,10,10,10,-1,0
4806,4,6,9,3,2,1,1
4807,10,4,2,10,5,1,0
4808,5,7,8,10,6,-1,0
4809,7,5,10,10,9,-1,0
4810,4,5,6,11,9,1,1
4811,20,9,3,10,2,1,1
4812,10,3,2,11,10,-1,0
4813,6,10,7,4,11,-1,0
4814,3,7,8,2,11,1,0
4815,6,10,10,10,11,1,1
4816,10,7,20,10,11,-1,1
4817,9,11,5,10,6,-1,1
4818,6,11,10,3,10,-1,1
4819,3,10,10,10,10,1,1
4820,10,7,10,20,5,-1,1
4821,9,8,4,10,3,-1,1
4822,11,6,4,10,10,-1,0
4823,11,5,10,20,10,-1,1
4824,10,4,10,9,11,-1,0
4825,10,10,8,5,10,-1,1
4826,10,6,20,8,10,-1,0
4827,9,7,10,5,6,-1,1
4828,11,2,10,4,10,1,1
4829,10,3,7,4,8,-1,1
4830,20,10,3,11,7,1,1
4831,11,9,10,10,2,0,1
4832,10,8,10,5,20,-1,1
4833,11,7,3,10,8,1,0
4834,4,11,10,5,10,0,1
4835,7,10,8,5,10,-1,1
4836,11,9,10,5,10,-1,0
4837,5,2,8,7,4,1,1
4838,7,5,10,9,10,-1,0
4839,10,10,3,5,10,-1,0
4840,20,3,8,5,10,1,1
4841,8,5,4,2,10,-1,1
4842,4,10,3,7,10,-1,1
4843,8,10,3,20,5,-1,1
4844,3,9,2,6,10,-1,1
4845,10,8,11,3,10,-1,1
4846,4,10,10,7,9,-1,0
4847,20,6,10,10,3,1,1
4848,7,10,10,11,6,1,1
4849,20,11,2,8,9,1,0
4850,10,20,6,10,10,1,1
4851,2,10,20,10,4,-1,1
4852,5,3,4,7,8,1,1
4853,10,6,2,10,11,-1,0
4854,9,6,7,3,20,-1,0
4855,5,10,10,2,4,1,0
4856,5,11,10,7,10,1,1
4857,10,20,10,2,10,0,0
4858,20,9,4,10,3,1,1
4859,20,4,11,2,6,1,0
4860,10,11,20,10,4,-1,0
4861,10,10,11,7,5,-1,0
4862,4,7,9,8,5,1,1
4863,10,5,10,10,10,1,1
4864,10,20,10,8,7,0,0
4865,9,8,20,3,11,-1,0
4866,8,10,10,11,3,1,1
4867,9,5,3,4,2,-1,1
4868,11,10,3,5,8,-1,1
4869,20,10,6,5,10,1,0
4870,10,20,10,5,2,1,1
4871,8,5,10,7,10,1,1
4872,11,10,6,20,9,-1,0
4873,10,2,10,11,8,1,1
4874,9,2,20,4,10,-1,0
4875,20,4,10,3,10,1,1
4876,10,7,4,11,6,1,0
4877,20,11,2,10,9,1,0
4878,10,10,7,20,2,-1,0
4879,7,10,4,10,8,-1,0
4880,7,10,9,4,10,-1,0
4881,7,3,10,6,4,1,1
4882,2,10,6,20,10,-1,0
4883,8,2,10,9,10,1,1
4884,20,10,8,10,5,1,1
4885,8,10,10,2,9,1,0
4886,10,10,2,20,11,-1,0
4887,5,10,11,8,3,-1,0
4888,6,20,10,7,10,0,0
4889,10,10,11,9,5,0,1
4890,9,2,4,8,3,1,1
4891,10,6,9,4,10,-1,1
4892,11,10,10,10,8,-1,0
4893,9,11,10,20,8,-1,1
4894,7,5,10,8,6,-1,0
4895,4,9,2,7,10,-1,1
4896,6,10,4,10,10,-1,1
4897,7,6,8,20,11,-1,1
4898,11,20,10,3,2,1,1
4899,3,10,20,9,10,-1,0
4900,4,5,6,8,7,1,0
4901,6,2,4,7,8,1,0
4902,20,6,10,3,7,1,1
4903,20,9,6,10,4,1,1
4904,9,10,3,4,10,-1,0
4905,10,4,9,10,3,-1,0
4906,5,10,9,7,6,1,1
4907,10,7,10,10,20,-1,0
4908,8,4,20,9,3,-1,0
4909,4,10,2,11,8,-1,1
4910,20,10,5,10,6,1,0
4911,7,11,10,3,5,-1,1
4912,5,3,10,10,10,1,1
4913,2,4,10,10,6,1,1
4914,2,10,20,5,10,-1,1
4915,10,10,7,9,10,-1,0
4916,10,10,2,5,7,-1,1
4917,3,10,10,10,7,-1,0
4918,2,10,3,9,4,0,1
4919,4,9,10,7,5,1,1
4920,10,6,3,20,2,-1,0
4921,5,9,2,11,10,-1,0
4922,10,7,10,6,5,1,0
4923,7,5,10,6,2,1,1
4924,20,6,2,10,5,1,0
4925,11,10,10,7,20,-1,0
4926,10,8,9,7,6,-1,1
4927,2,3,11,20,10,-1,1
4928,6,10,10,10,8,1,1
4929,8,4,5,11,7,-1,0
4930,10,2,10,10,9,1,1
4931,7,10,3,5,10,-1,1
4932,4,6,5,8,11,-1,0
4933,2,11,9,10,7,-1,0
4934,11,10,10,2,10,-1,0
4935,4,9,2,3,10,1,0
4936,10,8,2,7,11,-1,1
4937,10,7,20,6,10,-1,0
4938,10,5,11,20,6,-1,1
4939,7,2,8,10,3,1,0
4940,10,10,3,6,7,-1,1
4941,5,20,10,10,3,0,0
4942,7,9,10,2,6,1,0
4943,5,9,2,10,6,-1,1
4944,5,8,10,10,7,-1,0
4945,9,10,10,5,4,-1,1
4946,10,6,10,2,10,-1,0
4947,9,20,10,10,5,1,1
4948,10,2,7,6,10,1,1
4949,20,7,11,10,10,1,1
4950,3,7,4,10,10,-1,0
4951,20,10,9,10,3,1,1
4952,7,20,10,10,6,0,0
4953,2,6,5,11,9,-1,0
4954,7,10,5,3,6,-1,0
4955,20,9,10,10,6,0,0
4956,6,10,2,20,8,-1,0
4957,7,10,4,6,3,-1,0
4958,2,7,10,10,4,1,1
4959,4,2,3,8,10,1,1
4960,3,10,10,2,5,-1,1
4961,11,3,20,2,6,-1,1
4962,9,10,11,20,7,-1,0
4963,10,7,6,10,3,1,0
4964,20,11,6,7,3,1,1
4965,2,3,9,20,10,-1,1
4966,5,10,7,4,10,1,0
4967,3,2,8,4,5,1,1
4968,9,10,10,5,2,-1,1
4969,2,11,10,10,9,1,1
4970,8,6,7,9,4,1,0
4971,5,6,2,3,10,1,0
4972,10,6,10,10,11,-1,0
4973,10,4,7,10,9,1,1
4974,2,4,11,10,5,1,1
4975,11,20,10,6,10,0,0
4976,10,20,8,10,9,0,0
4977,9,5,7,6,4,-1,1
4978,4,2,10,3,8,1,0
4979,10,20,9,4,8,1,0
4980,4,6,11,8,10,1,1
4981,10,10,9,3,7,-1,1
4982,5,3,10,2,9,1,0
4983,10,10,5,6,9,0,0
4984,5,20,10,3,2,1,1
4985,11,2,8,20,10,-1,0
4986,9,4,5,10,6,1,1
4987,3,6,5,8,11,-1,0
4988,2,10,10,9,3,-1,0
4989,20,10,7,9,10,1,1
4990,2,10,8,4,6,1,0
4991,2,10,10,10,6,-1,0
4992,10,6,11,2,10,-1,1
4993,20,6,10,10,11,0,0
4994,11,7,6,4,3,-1,1
4995,2,4,8,6,10,1,1
4996,10,20,10,2,4,1,0
4997,5,11,9,20,10,-1,0
